SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
20881,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,20-10-2020 11:30,NaN
20882,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,20-10-2020 12:30,NaN
20883,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,20-10-2020 13:30,NaN
20884,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,20-10-2020 14:30,NaN
20885,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,20-10-2020 15:30,NaN
20886,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,20-10-2020 16:30,NaN
20887,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,20-10-2020 17:30,NaN
20888,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,20-10-2020 18:30,NaN
20889,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,20-10-2020 19:30,NaN
20890,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,20-10-2020 20:30,NaN
20891,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,20-10-2020 21:30,NaN
20892,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,20-10-2020 22:30,NaN
20893,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,20-10-2020 23:30,NaN
20894,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 00:30,NaN
20895,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 01:30,NaN
20896,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 02:30,NaN
20897,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 03:30,NaN
20898,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 04:30,NaN
20899,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 05:30,NaN
20900,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 06:30,NaN
20901,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 07:30,NaN
20902,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 08:30,NaN
20903,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 09:30,NaN
20904,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 10:30,NaN
20905,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 11:30,NaN
20906,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 12:30,NaN
20907,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 13:30,NaN
20908,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 14:30,NaN
20909,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 15:30,NaN
20910,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 16:30,NaN
20911,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 17:30,NaN
20912,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 18:30,NaN
20913,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 19:30,NaN
20914,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 20:30,NaN
20915,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 21:30,NaN
20916,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 22:30,NaN
20917,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,21-10-2020 23:30,NaN
20918,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 00:30,NaN
20919,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 01:30,NaN
20920,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 02:30,NaN
20921,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 03:30,NaN
20922,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 04:30,NaN
20923,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 05:30,NaN
20924,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 06:30,NaN
20925,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 07:30,NaN
20926,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 08:30,NaN
20927,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 09:30,NaN
20928,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 10:30,NaN
20929,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 11:30,NaN
20930,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 12:30,NaN
20931,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 13:30,NaN
20932,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 14:30,NaN
20933,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 15:30,NaN
20934,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 16:30,NaN
20935,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 17:30,NaN
20936,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 18:30,NaN
20937,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 19:30,NaN
20938,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 20:30,NaN
20939,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 21:30,NaN
20940,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 22:30,NaN
20941,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,22-10-2020 23:30,NaN
20942,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 00:30,NaN
20943,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 01:30,NaN
20944,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 02:30,NaN
20945,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 03:30,NaN
20946,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 04:30,NaN
20947,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 05:30,NaN
20948,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 07:30,NaN
20949,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 08:30,NaN
20950,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 09:30,NaN
20951,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 10:30,NaN
20952,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 11:30,NaN
20953,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 12:30,NaN
20954,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 13:30,NaN
20955,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 14:30,NaN
20956,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 16:30,NaN
20957,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,23-10-2020 17:30,NaN
20958,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-10-2020 05:30,NaN
20959,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-10-2020 06:30,NaN
20960,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-10-2020 07:30,NaN
20961,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-10-2020 08:30,NaN
20962,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-10-2020 09:30,NaN
20963,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-10-2020 10:30,NaN
20964,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-10-2020 11:30,NaN
20965,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-10-2020 12:30,NaN
20966,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-10-2020 13:30,NaN
20967,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-10-2020 14:30,NaN
20968,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-10-2020 16:30,NaN
20969,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-10-2020 17:30,NaN
20970,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 05:30,NaN
20971,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 06:30,NaN
20972,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 07:30,NaN
20973,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 08:30,NaN
20974,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 09:30,NaN
20975,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 10:30,NaN
20976,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 11:30,NaN
20977,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 12:30,NaN
20978,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 13:30,NaN
20979,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 14:30,NaN
20980,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 15:30,NaN
20981,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 16:30,NaN
20982,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 17:30,NaN
20983,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 18:30,NaN
20984,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 20:30,NaN
20985,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 21:30,NaN
20986,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 22:30,NaN
20987,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-10-2020 23:30,NaN
20988,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-10-2020 00:30,NaN
20989,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-10-2020 01:30,NaN
20990,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-10-2020 02:30,NaN
20991,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-10-2020 03:30,NaN
20992,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-10-2020 04:30,NaN
20993,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-10-2020 05:30,NaN
20994,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-10-2020 06:30,NaN
20995,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-10-2020 07:30,NaN
20996,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-10-2020 08:30,NaN
20997,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-10-2020 14:30,NaN
20998,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-10-2020 15:30,NaN
20999,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-10-2020 16:30,NaN
21000,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-10-2020 17:30,NaN
21001,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-10-2020 18:30,NaN
21002,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-10-2020 05:30,NaN
21003,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-10-2020 06:30,NaN
21004,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-10-2020 07:30,NaN
21005,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-10-2020 08:30,NaN
21006,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-10-2020 09:30,NaN
21007,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-10-2020 10:30,NaN
21008,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-10-2020 11:30,NaN
21009,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-10-2020 12:30,NaN
21010,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-10-2020 13:30,NaN
21011,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-10-2020 14:30,NaN
21012,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-10-2020 15:30,NaN
21013,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-10-2020 16:30,NaN
21014,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-10-2020 05:30,NaN
21015,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-10-2020 06:30,NaN
21016,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-10-2020 07:30,NaN
21017,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-10-2020 08:30,NaN
21018,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 05:30,NaN
21019,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 06:30,NaN
21020,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 07:30,NaN
21021,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 08:30,NaN
21022,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 09:30,NaN
21023,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 10:30,NaN
21024,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 11:30,NaN
21025,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 12:30,NaN
21026,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 13:30,NaN
21027,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 14:30,NaN
21028,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 15:30,NaN
21029,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 16:30,NaN
21030,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 17:30,NaN
21031,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 18:30,NaN
21032,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-10-2020 19:30,NaN
21033,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-11-2020 05:30,NaN
21034,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-11-2020 06:30,NaN
21035,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-11-2020 07:30,NaN
21036,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-11-2020 08:30,NaN
21037,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-11-2020 09:30,NaN
