SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
37858,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,25-05-2021 11:00,NaN
37859,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,25-05-2021 12:00,NaN
37860,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,25-05-2021 13:00,NaN
37861,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,25-05-2021 14:00,NaN
37862,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,25-05-2021 15:00,NaN
37863,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,25-05-2021 16:00,NaN
37864,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,25-05-2021 17:00,NaN
37865,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,25-05-2021 18:00,NaN
37866,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,25-05-2021 19:00,NaN
37867,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,25-05-2021 20:00,NaN
37868,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,25-05-2021 21:00,NaN
37869,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,25-05-2021 22:00,NaN
37870,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,25-05-2021 23:00,NaN
37871,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 00:00,NaN
37872,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 01:00,NaN
37873,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 02:00,NaN
37874,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 03:00,NaN
37875,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 04:00,NaN
37876,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 05:00,NaN
37877,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 06:00,NaN
37878,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 07:00,NaN
37879,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 08:00,NaN
37880,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 09:00,NaN
37881,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 10:00,NaN
37882,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 11:00,NaN
37883,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 12:00,NaN
37884,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 13:00,NaN
37885,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 14:00,NaN
37886,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 15:00,NaN
37887,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 16:00,NaN
37888,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 17:00,NaN
37889,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 18:00,NaN
37890,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 19:00,NaN
37891,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 20:00,NaN
37892,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 21:00,NaN
37893,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 22:00,NaN
37894,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,26-05-2021 23:00,NaN
37895,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 00:00,NaN
37896,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 02:00,NaN
37897,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 03:00,NaN
37898,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 04:00,NaN
37899,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 05:00,NaN
37900,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 06:00,NaN
37901,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 07:00,NaN
37902,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 08:00,NaN
37903,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 09:00,NaN
37904,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 10:00,NaN
37905,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 11:00,NaN
37906,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 12:00,NaN
37907,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 13:00,NaN
37908,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 14:00,NaN
37909,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 15:00,NaN
37910,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 16:00,NaN
37911,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,27-05-2021 17:00,NaN
37912,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-05-2021 00:00,NaN
37913,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-05-2021 01:00,NaN
37914,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-05-2021 02:00,NaN
37915,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-05-2021 03:00,NaN
37916,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,28-05-2021 04:00,NaN
37917,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 00:00,NaN
37918,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 01:00,NaN
37919,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 02:00,NaN
37920,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 03:00,NaN
37921,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 04:00,NaN
37922,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 05:00,NaN
37923,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 06:00,NaN
37924,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 07:00,NaN
37925,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 08:00,NaN
37926,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 09:00,NaN
37927,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 10:00,NaN
37928,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 11:00,NaN
37929,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 12:00,NaN
37930,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 13:00,NaN
37931,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 14:00,NaN
37932,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 15:00,NaN
37933,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 16:00,NaN
37934,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 17:00,NaN
37935,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 18:00,NaN
37936,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 19:00,NaN
37937,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 20:00,NaN
37938,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 21:00,NaN
37939,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 22:00,NaN
37940,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,29-05-2021 23:00,NaN
37941,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 00:00,NaN
37942,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 01:00,NaN
37943,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 02:00,NaN
37944,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 03:00,NaN
37945,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 04:00,NaN
37946,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 05:00,NaN
37947,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 06:00,NaN
37948,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 07:00,NaN
37949,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 08:00,NaN
37950,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 09:00,NaN
37951,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 10:00,NaN
37952,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 11:00,NaN
37953,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 12:00,NaN
37954,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 13:00,NaN
37955,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 14:00,NaN
37956,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 15:00,NaN
37957,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 16:00,NaN
37958,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 17:00,NaN
37959,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 18:00,NaN
37960,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 19:00,NaN
37961,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 20:00,NaN
37962,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 21:00,NaN
37963,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 22:00,NaN
37964,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,30-05-2021 23:00,NaN
37965,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 00:00,NaN
37966,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 01:00,NaN
37967,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 02:00,NaN
37968,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 03:00,NaN
37969,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 04:00,NaN
37970,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 05:00,NaN
37971,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 06:00,NaN
37972,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 07:00,NaN
37973,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 08:00,NaN
37974,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 09:00,NaN
37975,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 10:00,NaN
37976,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 11:00,NaN
37977,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 12:00,NaN
37978,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 13:00,NaN
37979,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 14:00,NaN
37980,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 15:00,NaN
37981,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 16:00,NaN
37982,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 17:00,NaN
37983,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 18:00,NaN
37984,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 19:00,NaN
37985,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 20:00,NaN
37986,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 21:00,NaN
37987,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 22:00,NaN
37988,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,31-05-2021 23:00,NaN
37989,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 00:00,NaN
37990,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 01:00,NaN
37991,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 02:00,NaN
37992,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 03:00,NaN
37993,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 04:00,NaN
37994,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 05:00,NaN
37995,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 06:00,NaN
37996,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 07:00,NaN
37997,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 08:00,NaN
37998,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 09:00,NaN
37999,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 10:00,NaN
38000,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 11:00,NaN
38001,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 12:00,NaN
38002,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 13:00,NaN
38003,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 14:00,NaN
38004,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 15:00,NaN
38005,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 16:00,NaN
38006,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 17:00,NaN
38007,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 18:00,NaN
38008,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 19:00,NaN
38009,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 20:00,NaN
38010,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 21:00,NaN
38011,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 22:00,NaN
38012,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,01-06-2021 23:00,NaN
38013,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,02-06-2021 00:00,NaN
38014,Mohana(Betwa),CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,Ganga,-,-,-,-,25.70000000,79.36670000,02-06-2021 01:00,NaN
