SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
15057,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,06-07-2023 10:00,1
15058,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,06-07-2023 11:00,10
15059,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,06-07-2023 12:00,1.5
15060,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,06-07-2023 13:00,2
15061,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,06-07-2023 14:00,1
15062,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,06-07-2023 15:00,1
15063,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,06-07-2023 16:00,1
15064,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,06-07-2023 17:00,1.5
15065,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,06-07-2023 18:00,0.5
15066,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,06-07-2023 19:00,1
15067,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,06-07-2023 20:00,0.5
15068,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,06-07-2023 21:00,1
15069,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,06-07-2023 22:00,0.5
15070,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,06-07-2023 23:00,0.5
15071,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 00:00,1.5
15072,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 01:00,1
15073,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 02:00,1
15074,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 03:00,1
15075,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 04:00,1
15076,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 05:00,0.5
15077,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 06:00,1
15078,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 07:00,0.5
15079,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 08:00,1
15080,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 09:00,0.5
15081,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 10:00,1
15082,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 11:00,1
15083,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 12:00,0.5
15084,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 13:00,0.5
15085,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 14:00,1
15086,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 15:00,0.5
15087,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 16:00,0.5
15088,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 17:00,0.5
15089,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 18:00,0.5
15090,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 19:00,0.5
15091,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 21:00,0.5
15092,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 22:00,0.5
15093,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,07-07-2023 23:00,0.5
15094,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,08-07-2023 01:00,0.5
15095,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,11-07-2023 01:00,0.5
15096,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,11-07-2023 02:00,2
15097,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,11-07-2023 02:30,2
15098,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,11-07-2023 03:00,2
15099,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,11-07-2023 04:00,1.5
15100,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,11-07-2023 05:00,2
15101,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,11-07-2023 06:00,1.5
15102,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,11-07-2023 07:00,1.5
15103,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,11-07-2023 08:00,1.5
15104,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,11-07-2023 09:00,1
15105,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,11-07-2023 10:00,1.5
15106,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,11-07-2023 11:00,1.5
15107,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,11-07-2023 12:00,1
15108,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,12-07-2023 04:00,0.5
15109,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,12-07-2023 05:00,1
15110,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,12-07-2023 06:00,0.5
15111,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,12-07-2023 07:00,1
15112,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,12-07-2023 08:00,0.5
15113,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,14-07-2023 09:00,1
15114,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,14-07-2023 10:00,0.5
15115,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,15-07-2023 03:00,1
15116,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,15-07-2023 04:00,1
15117,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,15-07-2023 05:00,1
15118,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,15-07-2023 06:00,1
15119,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,15-07-2023 07:00,0.5
15120,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,15-07-2023 08:00,1
15121,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,15-07-2023 09:00,0.5
15122,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,16-07-2023 10:00,1
15123,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,16-07-2023 11:00,1
15124,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,17-07-2023 00:00,1
15125,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,17-07-2023 02:00,0.5
15126,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,17-07-2023 03:00,0.5
15127,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,17-07-2023 04:00,0.5
15128,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,17-07-2023 06:00,0.5
15129,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,17-07-2023 10:00,1
15130,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,17-07-2023 11:00,1
15131,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,17-07-2023 12:00,0.5
15132,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,17-07-2023 13:00,1
15133,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,18-07-2023 00:00,0.5
15134,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,18-07-2023 01:00,3
15135,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,18-07-2023 02:00,7
15136,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,18-07-2023 03:00,3.5
15137,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,18-07-2023 04:00,1.5
15138,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,18-07-2023 05:00,2
15139,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,18-07-2023 06:00,1.5
15140,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,18-07-2023 07:00,1
15141,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,18-07-2023 08:00,2.5
15142,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,18-07-2023 09:00,3
15143,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,18-07-2023 11:00,4
15144,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,18-07-2023 12:00,3
15145,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,19-07-2023 00:00,3.5
15146,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,19-07-2023 01:00,2.5
15147,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,19-07-2023 02:00,3
15148,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,19-07-2023 03:00,2
15149,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,19-07-2023 04:00,3.5
15150,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,19-07-2023 05:00,1.5
15151,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,19-07-2023 06:00,1
15152,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,19-07-2023 07:00,0.5
15153,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,19-07-2023 08:00,0.5
15154,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,20-07-2023 00:00,0.5
15155,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,20-07-2023 01:00,0.5
15156,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,20-07-2023 03:00,0.5
15157,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,20-07-2023 04:00,0.5
15158,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,20-07-2023 06:00,0.5
15159,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,20-07-2023 07:00,0.5
15160,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,20-07-2023 09:00,0.5
15161,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,20-07-2023 10:00,0.5
15162,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,20-07-2023 11:00,0.5
15163,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,21-07-2023 01:00,0.5
15164,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,21-07-2023 02:00,0.5
15165,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,21-07-2023 04:00,0.5
15166,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,21-07-2023 06:00,0.5
15167,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,21-07-2023 08:00,0.5
15168,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,21-07-2023 09:00,0.5
15169,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,21-07-2023 11:00,0.5
15170,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,21-07-2023 13:00,0.5
15171,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,22-07-2023 00:00,0.5
15172,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,22-07-2023 01:00,0.5
15173,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,22-07-2023 02:00,0.5
15174,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,22-07-2023 04:00,0.5
15175,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,22-07-2023 05:00,0.5
15176,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,22-07-2023 07:00,2.5
15177,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,22-07-2023 08:00,0.5
15178,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,22-07-2023 10:00,0.5
15179,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,22-07-2023 12:00,0.5
15180,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,22-07-2023 14:00,0.5
15181,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,22-07-2023 15:00,0.5
15182,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,23-07-2023 00:00,11.5
15183,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,23-07-2023 01:00,8.5
15184,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,23-07-2023 02:00,13.5
15185,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,23-07-2023 03:00,11
15186,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,23-07-2023 04:00,3
15187,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,23-07-2023 05:00,0.5
15188,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,23-07-2023 06:00,1
15189,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,23-07-2023 08:00,0.5
15190,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,23-07-2023 09:00,0.5
15191,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,23-07-2023 10:00,2.5
15192,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,23-07-2023 11:00,0.5
15193,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,23-07-2023 13:00,0.5
15194,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,23-07-2023 15:00,0.5
15195,Jagdalpur,CWC,22,Chhattisgarh,374,BASTAR,JAGDALPUR,-,-,Godavari,Godavari,Indravathi,-,-,Indravathi,19.10805556,82.02277778,23-07-2023 16:00,1
