SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
281,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,08-08-2023 02:00,0.5
282,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,08-08-2023 03:00,1
283,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,15-08-2023 07:00,1
284,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,15-08-2023 18:00,178.5
285,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,19-08-2023 01:00,5.5
286,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,19-08-2023 02:00,0.5
287,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,19-08-2023 06:00,2.5
288,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,19-08-2023 07:00,0.5
289,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,22-08-2023 15:00,243.5
290,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,22-08-2023 16:00,72.5
291,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,23-08-2023 00:00,10.5
292,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,23-08-2023 01:00,1
293,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,23-08-2023 03:00,3
294,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,23-08-2023 07:00,1.5
295,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,23-08-2023 09:00,0.5
296,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,23-08-2023 12:00,0.5
297,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,23-08-2023 13:00,1
298,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,23-08-2023 16:00,130.5
299,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,23-08-2023 19:30,64.5
300,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,23-08-2023 23:00,18
301,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,25-08-2023 13:00,0.5
302,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,06-09-2023 11:00,1
303,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,06-09-2023 12:00,1
304,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,08-09-2023 21:00,8
305,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,08-09-2023 22:00,5.5
306,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,08-09-2023 23:00,5.5
307,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,09-09-2023 10:00,1.5
308,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,09-09-2023 18:00,2
309,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,09-09-2023 19:00,2
310,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,09-09-2023 20:00,151
311,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,23-09-2023 06:00,1
312,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,23-09-2023 07:00,1
313,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,24-09-2023 10:00,4
314,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,24-09-2023 11:00,4
315,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,27-09-2023 12:00,0.5
316,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,05-10-2023 12:00,0.5
317,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,12-10-2023 12:00,2
318,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,12-10-2023 13:00,0.5
319,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,16-10-2023 17:00,1.5
320,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,16-10-2023 18:00,1.5
321,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,16-10-2023 19:00,8.5
322,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,17-10-2023 11:00,1.5
323,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,05-11-2023 11:00,2.5
324,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,09-11-2023 22:00,1.5
325,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,09-11-2023 23:00,179.5
326,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,10-11-2023 00:00,4
327,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,10-11-2023 01:00,4
328,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,10-11-2023 06:00,1
329,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,10-11-2023 08:00,2
330,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,10-11-2023 09:00,0.5
331,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,14-11-2023 11:00,2.5
332,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,28-11-2023 07:00,0.5
333,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,28-11-2023 08:00,0.5
334,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,15-12-2023 05:00,80
335,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,02-02-2024 03:00,0.5
336,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,02-02-2024 04:00,0.5
337,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,10-05-2024 17:00,24
338,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,10-05-2024 19:00,0.5
339,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,18-02-2025 08:00,2
340,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,18-02-2025 09:00,2
341,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,19-02-2025 08:00,228
342,Delhi Railway Bridge,CWC,7,Delhi,80,NORTH,MODEL TOWN,-,-,Ganga,Ganga,Yamuna,-,-,Yamuna,28.66250000,77.24888889,19-02-2025 09:00,228
