SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
10447,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,30-04-2023 22:00,NaN
10448,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,30-04-2023 23:00,NaN
10449,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 00:00,NaN
10450,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 01:00,NaN
10451,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 02:00,NaN
10452,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 03:00,NaN
10453,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 04:00,NaN
10454,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 05:00,NaN
10455,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 06:00,NaN
10456,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 07:00,NaN
10457,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 08:00,NaN
10458,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 09:00,NaN
10459,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 10:00,NaN
10460,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 11:00,NaN
10461,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 12:00,NaN
10462,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 13:00,NaN
10463,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 14:00,NaN
10464,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 15:00,NaN
10465,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 16:00,NaN
10466,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 17:00,NaN
10467,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 18:00,NaN
10468,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 19:00,NaN
10469,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 20:00,NaN
10470,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 21:00,NaN
10471,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 22:00,NaN
10472,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,01-05-2023 23:00,NaN
10473,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 00:00,NaN
10474,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 01:00,NaN
10475,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 02:00,NaN
10476,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 03:00,NaN
10477,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 04:00,NaN
10478,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 05:00,NaN
10479,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 06:00,NaN
10480,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 07:00,NaN
10481,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 08:00,NaN
10482,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 09:00,NaN
10483,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 10:00,NaN
10484,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 11:00,NaN
10485,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 12:00,NaN
10486,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 13:00,NaN
10487,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 14:00,NaN
10488,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 15:00,NaN
10489,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 16:00,NaN
10490,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 17:00,NaN
10491,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 18:00,NaN
10492,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 19:00,NaN
10493,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 20:00,NaN
10494,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 21:00,NaN
10495,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 22:00,NaN
10496,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,02-05-2023 23:00,NaN
10497,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 00:00,NaN
10498,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 01:00,NaN
10499,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 02:00,NaN
10500,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 03:00,NaN
10501,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 04:00,NaN
10502,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 05:00,NaN
10503,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 06:00,NaN
10504,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 07:00,NaN
10505,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 08:00,NaN
10506,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 09:00,NaN
10507,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 10:00,NaN
10508,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 11:00,NaN
10509,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 12:00,NaN
10510,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 13:00,NaN
10511,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 14:00,NaN
10512,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 15:00,NaN
10513,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 16:00,NaN
10514,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 17:00,NaN
10515,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 18:00,NaN
10516,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 20:00,NaN
10517,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 21:00,NaN
10518,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 22:00,NaN
10519,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,03-05-2023 23:00,NaN
10520,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 00:00,NaN
10521,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 01:00,NaN
10522,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 02:00,NaN
10523,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 03:00,NaN
10524,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 04:00,NaN
10525,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 05:00,NaN
10526,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 06:00,NaN
10527,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 07:00,NaN
10528,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 08:00,NaN
10529,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 09:00,NaN
10530,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 10:00,NaN
10531,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 11:00,NaN
10532,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 12:00,NaN
10533,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 13:00,NaN
10534,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 14:00,NaN
10535,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 15:00,NaN
10536,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 16:00,NaN
10537,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 17:00,NaN
10538,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 18:00,NaN
10539,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 19:00,NaN
10540,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 20:00,NaN
10541,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 21:00,NaN
10542,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 22:00,NaN
10543,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,04-05-2023 23:00,NaN
10544,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,05-05-2023 00:00,NaN
10545,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,05-05-2023 01:00,NaN
10546,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,05-05-2023 02:00,NaN
10547,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,05-05-2023 03:00,NaN
10548,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,05-05-2023 04:00,NaN
